LineId,Date,Time,Host,Component,PID,Content,EventId,EventTemplate,ParameterList
3756,2021-03-08,16:09:02,hydra0,sessionclean,6682,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3757,2021-03-08,16:09:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3758,2021-03-08,16:39:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3759,2021-03-08,16:39:02,hydra0,sessionclean,7416,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3760,2021-03-08,16:39:02,hydra0,sessionclean,7416,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3761,2021-03-08,16:39:02,hydra0,sessionclean,7416,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3762,2021-03-08,16:39:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3763,2021-03-08,17:09:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3764,2021-03-08,17:09:02,hydra0,sessionclean,8163,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3765,2021-03-08,17:09:02,hydra0,sessionclean,8163,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3766,2021-03-08,17:09:02,hydra0,sessionclean,8163,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3767,2021-03-08,17:09:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3768,2021-03-08,17:39:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3769,2021-03-08,17:39:02,hydra0,sessionclean,8906,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3770,2021-03-08,17:39:02,hydra0,sessionclean,8906,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3771,2021-03-08,17:39:02,hydra0,sessionclean,8906,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3772,2021-03-08,17:39:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3773,2021-03-08,17:39:25,hydra0,systemd,1,Started Session 238966 of user monster.,f112843c,Started Session <*> of user monster.,['238966']
3774,2021-03-08,18:09:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3775,2021-03-08,18:09:02,hydra0,sessionclean,9684,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3776,2021-03-08,18:09:02,hydra0,sessionclean,9684,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3777,2021-03-08,18:09:02,hydra0,sessionclean,9684,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3778,2021-03-08,18:09:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3779,2021-03-08,18:39:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3780,2021-03-08,18:39:02,hydra0,sessionclean,10604,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3781,2021-03-08,18:39:02,hydra0,sessionclean,10604,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3782,2021-03-08,18:39:02,hydra0,sessionclean,10604,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3783,2021-03-08,18:39:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3784,2021-03-08,19:07:56,hydra0,systemd,1,Started Session 238979 of user monster.,f112843c,Started Session <*> of user monster.,['238979']
3785,2021-03-08,19:09:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3786,2021-03-08,19:09:02,hydra0,sessionclean,11813,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3787,2021-03-08,19:09:02,hydra0,sessionclean,11813,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3788,2021-03-08,19:09:02,hydra0,sessionclean,11813,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3789,2021-03-08,19:09:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3790,2021-03-08,19:39:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3791,2021-03-08,19:39:02,hydra0,sessionclean,12739,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3792,2021-03-08,19:39:02,hydra0,sessionclean,12739,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3793,2021-03-08,19:39:02,hydra0,sessionclean,12739,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3794,2021-03-08,19:39:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3795,2021-03-08,20:09:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3796,2021-03-08,20:09:02,hydra0,sessionclean,13494,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3797,2021-03-08,20:09:02,hydra0,sessionclean,13494,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3798,2021-03-08,20:09:02,hydra0,sessionclean,13494,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
3799,2021-03-08,20:09:02,hydra0,systemd,1,Started Clean php session files.,e67d3ae2,<*> Clean php session <*>,"['Started', 'files.']"
3800,2021-03-08,20:39:02,hydra0,systemd,1,Starting Clean php session files...,e67d3ae2,<*> Clean php session <*>,"['Starting', 'files...']"
3801,2021-03-08,20:39:02,hydra0,sessionclean,14419,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_mysqli.dll' - /usr/lib/php/20151012/php_mysqli.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_mysqli.dll'"", '/usr/lib/php/20151012/php_mysqli.dll:']"
3802,2021-03-08,20:39:02,hydra0,sessionclean,14419,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_pdo_mysql.dll' - /usr/lib/php/20151012/php_pdo_mysql.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_pdo_mysql.dll'"", '/usr/lib/php/20151012/php_pdo_mysql.dll:']"
3803,2021-03-08,20:39:02,hydra0,sessionclean,14419,PHP Warning:  PHP Startup: Unable to load dynamic library '/usr/lib/php/20151012/php_curl.dll' - /usr/lib/php/20151012/php_curl.dll: cannot open shared object file: No such file or directory in Unknown on line 0,3048d32a,PHP Warning: PHP Startup: Unable to load dynamic library <*> - <*> cannot open shared object file: No such file or directory in Unknown on line 0,"[""'/usr/lib/php/20151012/php_curl.dll'"", '/usr/lib/php/20151012/php_curl.dll:']"
